id,sentence,tense/aspect
109,Pianos are hard to learn .,present
1091,The couches are old and smelly,present
1093,The bicycles are tied at the park,present
1099,Elephants are gray,present
11,The knives are all dull .,present
1100,A television is in my living room,present
1101,The shirts are folded,present
1102,Guitars are at concerts,present
1107,A peacock is very colorful,present
111,Skunks stink .,present
1111,The towel is wet,present
1112,A shark is dangerous,present
1113,The gorillas are at the zoo,present
1115,The skunk is smelly,present
1117,Couches are in my living room,present
1118,Butterflies are in my garden,present
1124,Dolphins swam in the ocean,present
1126,Fences are sometimes white,present
113,A dolphin is friendly .,present
1130,The light bulbs are burned out,present
1131,An owl is awake at night,present
1132,Cars are very fast,present
1134,A turtle is very slow,present
1135,A bed is what i sleep on,present
1136,Chairs are at the table,present
114,A television is useless .,present
1141,Footballs are used to have fun .,present
1143,A zipper needs to be zipped up .,present
1148,Shirts are required when going out in public .,present
1149,Chairs are needed to sit down .,present
1155,Towels are used to keep dry .,present
1158,A toilet needs to be flushed .,present
1159,Cows need to be milked .,present
116,Pigeons are annoying .,present
1161,The televisions are a great way to keep entertained .,present
1164,Rabbits are hungry for carrots .,present
1165,A fence is needed to protect our house .,present
1168,A kite is fun to fly at the park .,present
1171,A light bulb needs to be replaced .,present
1173,Beds are comfortable to sleep on .,present
1176,Computers are used to gain information .,present
1177,Pigs get dirty when playing in the mud .,present
1178,The trumpets played loudly at the ceremony .,present
1179,Cats need to be groomed .,present
1183,Dogs bark loudly at neighbors .,present
1191,Zippers are made of metal .,present
12,Lions are hungry .,present
120,Toilets are flushed .,present
1200,Elephants are huge .,present
1203,Chairs are practical .,present
1207,Light bulbs are cheap .,present
121,A clock tells time .,present
1227,Squirrels hide in trees .,present
1233,Butterflies fly around .,present
1235,Owls Owls tend to hunt mostly small rodents .,present
1239,The lamp The lamp on the desk is broken .,present
124,Light bulbs are bright .,present
1241,The guitars The guitars at the music store are on sale .,present
1242,Kangaroos Kangaroos carry their young in their pouches .,present
1243,The pig The pig eats all our leftover table-scraps .,present
1246,The panda The panda is a lazy animal .,present
1250,Cats Cats have nine lives .,present
1251,Lions Lions eat meat .,present
1254,The computer The computer is on the fritz .,present
1255,Couches Couches are usually pretty heavy .,present
126,An elephant has a big nose .,present
1260,Peacocks Peacocks have very pretty tails .,present
1263,Squirrels Squirrels keep stealing the bird seed from the feeders .,present
1264,Footballs Footballs are oblong shaped .,present
1265,A cow A cow grazes peacefully in the field .,present
1267,A bicycle A bicycle is for sale at the yard sale down the road .,present
127,Couches are comfortable .,present
1270,The bed The bed needs to be made .,present
1275,The chair The chair in the living room is very comfortable .,present
1277,The clock The clock needs new batteries .,present
1279,Televisions Televisions are wickedly overpriced .,present
1281,Knives Knives are a useful tool to have while camping .,present
1283,Bears live in the woods behind my house .,present
1287,Turtles make good pets .,present
1290,Cats make great pets for some people .,present
130,Pandas are black and white .,present
1306,Cars are n't as reliable as I would like .,present
131,A peacock is colorful .,present
1312,Kangaroos are stronger than one would think .,present
1316,Elephants are protective of their family .,present
1317,A rabbit regularly eats from my garden .,present
1320,Televisions are ubiquitous nowadays .,present
1329,A shirt is on display in the window .,present
1332,The fences Are white,present
1334,The computers Do not work,present
1336,A camel Has a hump,present
1337,Pianos Have many keys,present
134,Sharks are aggressive .,present
1341,Knives Are not sharp,present
1346,The zippers Are stuck,present
1348,Peacocks Have long feathers,present
135,A kite flies high .,present
1354,A cow Has utters,present
136,Trumpets sound loud .,present
1360,The footballs We 're deflated,present
1368,Trumpets Played loudly,present
1375,The turtles Have shells on their backs,present
1378,Towels Towels are used to dry skin,present
1379,The camels The camels are big,present
138,A bicycle is good exercise .,present
1385,The lamp The lamp light is on,present
1386,A butterfly A butterfly is beautiful,present
1387,Cows Cows roam the pature,present
1388,The cheetah The cheetah are fast,present
1389,A shirt A shirt is used as clothing,present
1390,The beds The beds are large,present
1391,Toilets Toilets are dirty,present
1392,The football The football is brown,present
1394,The computers The computers are all working,present
1395,Turtles Turtles are green,present
1396,Penguins Penguins are in the water,present
1398,A shark A shark is a dangerious animal,present
1399,The car The car is blue,present
14,A turtle moves slowly .,present
1401,The cat The cat is hungry,present
1402,The gorillas The gorillas are big,present
1404,Bicycles Bicycles are a form of a automobile,present
1405,A fence A fence surrounds the yard,present
1406,The tires The tires are round,present
1407,The fox The fox is hungry,present
1408,Couches Couches are used to sit on,present
1409,A marble A marble is round,present
1410,The chair The chair is leather,present
1411,A rabbit A rabbit is a pet,present
1412,The zippers The zippers are broken,present
1413,Peacocks Peacocks are beautiful birds,present
1414,A knife A knife is in the drawer,present
1415,The guitars The guitars are all playing,present
1416,The light bulb the light bulb is on,present
1418,The panda The panda is black and white,present
1419,A bear A bear is a large animal,present
1421,Owls Owls have large eyes,present
1423,Televisions Televisions are entertaining,present
1424,A boat A boat is in the water,present
1425,Elephants Elephants are very large animals,present
1426,A lion roars from the den .,present
1427,Knives are sharpened every day .,present
1428,The fox is chased by the dogs .,present
1431,The televisions are all on the same channel .,present
1433,The shirt needs to be ironed .,present
1434,Cheetahs yell loudly from the zoo .,present
1435,The toilets are backed up .,present
1436,The elephants move the logs .,present
1437,A rabbit hunts for food .,present
1438,The towel is still wet .,present
1439,A butterfly flutters around the flowers .,present
1440,The zipper is stuck in the cloth .,present
1441,The computers have a virus .,present
1443,The penguins live in the Arctic .,present
1444,A piano is out of tune .,present
1446,The camel carries all the supplies .,present
1447,The cats want outside to play .,present
1449,The skunk smells stinky .,present
1450,A lamp is turned on .,present
1451,The peacocks have an ugly voice .,present
1452,A chair is pushed against the table .,present
1453,A turtle swims in the pond .,present
1454,The pigeon hunts for seeds .,present
1455,Beds are not made up yet .,present
1456,The cars are all parked out in front .,present
