id,sentence,tense,aspect
1398,A shark A shark is a dangerious animal,present,simple
1399,The car The car is blue,present,simple
14,A turtle moves slowly .,present,simple
1401,The cat The cat is hungry,present,simple
1402,The gorillas The gorillas are big,present,simple
1404,Bicycles Bicycles are a form of a automobile,present,simple
1405,A fence A fence surrounds the yard,present,simple
1406,The tires The tires are round,present,simple
1407,The fox The fox is hungry,present,simple
1408,Couches Couches are used to sit on,present,simple
1409,A marble A marble is round,present,simple
1410,The chair The chair is leather,present,simple
1411,A rabbit A rabbit is a pet,present,simple
1412,The zippers The zippers are broken,present,simple
1413,Peacocks Peacocks are beautiful birds,present,simple
1414,A knife A knife is in the drawer,present,simple
1415,The guitars The guitars are all playing,present,simple
1416,The light bulb the light bulb is on,present,simple
1418,The panda The panda is black and white,present,simple
1419,A bear A bear is a large animal,present,simple
1421,Owls Owls have large eyes,present,simple
1423,Televisions Televisions are entertaining,present,simple
1424,A boat A boat is in the water,present,simple
1425,Elephants Elephants are very large animals,present,simple
1426,A lion roars from the den .,present,simple
1427,Knives are sharpened every day .,present,simple
1428,The fox is chased by the dogs .,present,simple
1431,The televisions are all on the same channel .,present,simple
1433,The shirt needs to be ironed .,present,simple
1434,Cheetahs yell loudly from the zoo .,present,simple
1435,The toilets are backed up .,present,simple
1436,The elephants move the logs .,present,simple
1437,A rabbit hunts for food .,present,simple
1438,The towel is still wet .,present,simple
1439,A butterfly flutters around the flowers .,present,simple
1440,The zipper is stuck in the cloth .,present,simple
1441,The computers have a virus .,present,simple
1443,The penguins live in the Arctic .,present,simple
1444,A piano is out of tune .,present,simple
1446,The camel carries all the supplies .,present,simple
1447,The cats want outside to play .,present,simple
1449,The skunk smells stinky .,present,simple
1450,A lamp is turned on .,present,simple
1451,The peacocks have an ugly voice .,present,simple
1452,A chair is pushed against the table .,present,simple
1453,A turtle swims in the pond .,present,simple
1454,The pigeon hunts for seeds .,present,simple
1455,Beds are not made up yet .,present,simple
1456,The cars are all parked out in front .,present,simple
1457,A trumpet sounds loudly from the wall .,present,simple
1458,Pigs smell terrible .,present,simple
1460,The dolphin chatters back from the coastline .,present,simple
1461,A bicycle has a flat tire .,present,simple
1462,The couch matches the chair .,present,simple
1464,The light bulbs are burned out .,present,simple
1465,The guitar is one of the instruments .,present,simple
1466,A marble is stuck in the washing machine .,present,simple
1467,The pandas eat the leaves .,present,simple
1468,Clocks tick loudly on the wall .,present,simple
1469,The fences need to be painted .,present,simple
1471,A dog chases after the cat .,present,simple
1472,Cows graze in the pasture .,present,simple
1473,Chairs are lined up along the wall .,present,simple
1475,The dolphins are always a popular attraction .,present,simple
1482,Lamps are on the end tables .,present,simple
1483,Towels are on sale at the store .,present,simple
1486,A trumpet is a necessary part of a brass band .,present,simple
1488,Guitars are very hard to play .,present,simple
1491,The butterflies are beautiful at this time of year .,present,simple
1494,Kangaroos are located in Australia .,present,simple
1495,Cheetahs are very fast animals .,present,simple
15,Pigs are noisy,present,simple
1500,Fences are around each pool in the neighborhood .,present,simple
1501,Computers are used for many different things .,present,simple
1504,A toilet is needed in this building .,present,simple
1505,Pandas are now in our local zoo .,present,simple
1506,A bed is needed for the homeless shelter .,present,simple
1507,Squirrels keep getting in the bird feeders .,present,simple
1509,A bicycle is fun to ride along the beach .,present,simple
1510,The car is still in the driveway .,present,simple
1513,The peacocks are beautiful animals .,present,simple
1516,The light bulbs keep flickering on and off .,present,simple
1519,The camels look like they would be fun to ride .,present,simple
1520,Lions are very ferocious animals .,present,simple
1521,A camel doesnt need as much water as other animals .,present,simple
1523,Trumpets are noisey instruments .,present,simple
1525,The dogs need to find homes this weekend .,present,simple
1526,The lamp is too dull for that room .,present,simple
1528,A peacock is a big beautiful bird .,present,simple
1529,The tires need to be realliagned .,present,simple
1530,Foxes are the smartest animal near the lake .,present,simple
1531,The shirts are located in the back of the store .,present,simple
1534,Boats are great to have in Florida .,present,simple
1536,The cheetah is fast and beautiful .,present,simple
1537,An owl is a good way to prevent mice .,present,simple
1539,A dolphin is a very human friendly animal .,present,simple
1540,A marble is a fun toy to give at christmas .,present,simple
1542,The clock is stuck at 3 pm .,present,simple
1544,Pigs are very smart animals .,present,simple
1545,The cows are ready to be milked .,present,simple
1546,The kangaroo is big for her breed .,present,simple
1547,The bicycles are used as rentals .,present,simple
1548,The skunks are in the garbage again .,present,simple
1549,An elephant is afraid of a mouse .,present,simple
1550,A fence makes good neighbors .,present,simple
1551,The shark is in the ocean so be aware .,present,simple
1553,The chairs are in the dining room .,present,simple
1554,Light bulbs are found in the hardware store on the hill .,present,simple
1556,The television is a waste of time .,present,simple
1557,The toilets are dirty in there .,present,simple
1559,A zipper can get stuck when it is pulled too hard .,present,simple
1560,The bed is soft and very comfy .,present,simple
1561,A guitar is a nice instrument .,present,simple
1563,Kites are fun to play with .,present,simple
1564,A panda is not found naturally in America .,present,simple
1565,Turtles are slow but adorable .,present,simple
1566,The football has a huge hole in it .,present,simple
1569,Dolphins live in the ocean .,present,simple
1570,Beds are not for jumping on .,present,simple
1574,A rabbit is a delicious dinner .,present,simple
1576,Lions are the king of the jungle .,present,simple
1584,An elephant remembers everything .,present,simple
1589,The camel has two humps .,present,simple
1600,Peacocks show off their tail feathers .,present,simple
1615,Towels do not belong on the floor .,present,simple
1616,Camels are tall .,present,simple
1618,Boats are in the water .,present,simple
1619,Cows produce milk .,present,simple
1620,The bear is upset .,present,simple
1621,The football gets thrown .,present,simple
1622,A clock is on the wall .,present,simple
1623,A panda is gentle .,present,simple
1624,The pianos sounds good .,present,simple
1625,Skunks are animals .,present,simple
1627,The television is on .,present,simple
1628,The sharks swim fast .,present,simple
1630,Cheetahs run fast,present,simple
1631,Computers are really smart .,present,simple
1632,A peacock is quiet .,present,simple
1634,The marbles are on the floor .,present,simple
1635,The lamp is turned on .,present,simple
1636,The kangaroos are happy .,present,simple
1637,A fox is cunning .,present,simple
1638,The cars are parked,present,simple
1639,The dog is very fast .,present,simple
1640,Bicycles are cool .,present,simple
1642,The zippers are on the pants .,present,simple
1644,The toilets are clean .,present,simple
1645,Cats are smart .,present,simple
1646,A bed is nice .,present,simple
